Ensemble n°,Real-Time Clock (RTC) Year,RTC Month,RTC Day,RTC Hour,RTC Minute,RTC Second,RTC Hundredths of Seconds,Beam #1 Range (cm),Beam #2 Range (cm),Beam #3 Range (cm),Beam #4 Range (cm),Beam #1/East/Stbd BT Vel (mm/s),Beam #2/North/Fwd BT Vel (mm/s),Beam #3/Upward/Vert BT Vel (mm/s),Beam #4/Error Velocity (mm/s),Beam #1 Pct Good,Beam #2 Pct Good,Beam #3 Pct Good,Beam #4 Pct Good
12821,22,10,13,15,18,32,48,3107,3122,3228,3244,885,-757,-25,4,0,0,0,100
12822,22,10,13,15,18,32,68,3092,3122,3244,3259,879,-783,-22,12,0,0,0,100
12823,22,10,13,15,18,32,88,3092,3122,3228,3244,859,-783,-18,-3,0,0,0,100
12824,22,10,13,15,18,33,8,3077,3138,3228,3259,868,-769,-10,-2,0,0,0,100
12825,22,10,13,15,18,33,31,3077,3138,3228,3228,861,-752,-16,2,0,0,0,100
12826,22,10,13,15,18,33,68,3092,3138,3228,3244,867,-776,-28,3,0,0,0,100
12827,22,10,13,15,18,33,88,3077,3138,3228,3228,868,-786,-39,2,0,0,0,100
12828,22,10,13,15,18,34,8,3077,3153,3213,3228,876,-772,-33,-11,0,0,0,100
12829,22,10,13,15,18,34,28,3077,3138,3228,3213,889,-752,-25,-4,0,0,0,100
12830,22,10,13,15,18,34,51,3077,3138,3228,3213,867,-774,-10,-11,0,0,0,100
12831,22,10,13,15,18,34,87,3077,3138,3228,3213,865,-760,-11,-10,0,0,0,100
12832,22,10,13,15,18,35,7,3077,3138,3213,3213,884,-770,-16,0,0,0,0,100
12833,22,10,13,15,18,35,27,3077,3138,3213,3228,885,-746,-18,-10,0,0,0,100
12834,22,10,13,15,18,35,47,3077,3138,3213,3228,883,-757,-21,-2,0,0,0,100
12835,22,10,13,15,18,35,71,3077,3153,3198,3244,861,-777,-19,-2,0,0,0,100
12836,22,10,13,15,18,36,7,3077,3153,3213,3228,876,-772,-20,-9,0,0,0,100
12837,22,10,13,15,18,36,27,3077,3153,3213,3213,874,-780,-14,-6,0,0,0,100
12838,22,10,13,15,18,36,47,3077,3153,3213,3213,863,-775,-21,-8,0,0,0,100
12839,22,10,13,15,18,36,67,3077,3168,3213,3228,864,-762,-21,6,0,0,0,100
12840,22,10,13,15,18,36,90,3062,3168,3198,3213,876,-754,-20,-9,0,0,0,100
12841,22,10,13,15,18,37,27,3062,3183,3198,3213,856,-765,-22,6,0,0,0,100
12842,22,10,13,15,18,37,47,3062,3183,3198,3213,871,-762,-19,0,0,0,0,100
12843,22,10,13,15,18,37,67,3062,3183,3183,3198,880,-783,-14,-11,0,0,0,100
12844,22,10,13,15,18,37,87,3062,3198,3198,3213,858,-760,-12,0,0,0,0,100
12845,22,10,13,15,18,38,10,3077,3213,3198,3213,871,-759,-14,10,0,0,0,100
12846,22,10,13,15,18,38,47,3077,3213,3168,3198,865,-762,-26,-3,0,0,0,100
12847,22,10,13,15,18,38,67,3077,3213,3183,3213,853,-764,-28,2,0,0,0,100
12848,22,10,13,15,18,38,87,3062,3213,3168,3198,849,-781,-35,-8,0,0,0,100
12849,22,10,13,15,18,39,7,3062,3228,3183,3198,844,-752,-25,-2,0,0,0,100
12850,22,10,13,15,18,39,30,3062,3228,3183,3198,879,-763,-15,-6,0,0,0,100
12851,22,10,13,15,18,39,66,3077,3244,3183,3198,888,-754,-11,-6,0,0,0,100
12852,22,10,13,15,18,39,86,3077,3228,3183,3183,870,-740,-7,-2,0,0,0,100
12853,22,10,13,15,18,40,6,3062,3244,3183,3183,870,-760,-11,-3,0,0,0,100
12854,22,10,13,15,18,40,26,3062,3244,3168,3183,866,-758,-22,8,0,0,0,100
12855,22,10,13,15,18,40,50,3077,3228,3168,3198,838,-748,-32,-10,0,0,0,100
12856,22,10,13,15,18,40,86,3077,3244,3183,3183,870,-748,-31,-5,0,0,0,100
12857,22,10,13,15,18,41,6,3077,3244,3168,3183,865,-739,-26,-8,0,0,0,100
12858,22,10,13,15,18,41,26,3077,3244,3183,3183,870,-752,-21,-7,0,0,0,100
12859,22,10,13,15,18,41,46,3077,3244,3183,3198,867,-746,-14,0,0,0,0,100
12860,22,10,13,15,18,41,69,3062,3244,3168,3198,863,-740,-9,3,0,0,0,100
12861,22,10,13,15,18,42,6,3077,3244,3168,3183,869,-734,-10,-5,0,0,0,100
12862,22,10,13,15,18,42,26,3077,3244,3168,3183,861,-744,-20,2,0,0,0,100
12863,22,10,13,15,18,42,46,3077,3259,3168,3183,866,-736,-22,1,0,0,0,100
12864,22,10,13,15,18,42,66,3077,3259,3168,3168,866,-729,-25,-9,0,0,0,100
12865,22,10,13,15,18,42,89,3077,3274,3168,3168,881,-728,-22,-3,0,0,0,100
12866,22,10,13,15,18,43,26,3077,3259,3168,3183,859,-741,-18,0,0,0,0,100
12867,22,10,13,15,18,43,46,3077,3274,3168,3183,850,-748,-22,3,0,0,0,100
12868,22,10,13,15,18,43,66,3077,3259,3168,3183,855,-737,-24,5,0,0,0,100
12869,22,10,13,15,18,43,86,3077,3259,3168,3183,863,-748,-20,3,0,0,0,100
12870,22,10,13,15,18,44,9,3062,3274,3168,3183,882,-733,-21,0,0,0,0,100
12871,22,10,13,15,18,44,45,3062,3274,3168,3168,877,-728,-17,-4,0,0,0,100
12872,22,10,13,15,18,44,65,3062,3274,3168,3168,871,-727,-14,-2,0,0,0,100
12873,22,10,13,15,18,44,85,3047,3274,3168,3168,876,-726,-17,-3,0,0,0,100
12874,22,10,13,15,18,45,5,3077,3274,3168,3168,866,-738,-19,0,0,0,0,100
12875,22,10,13,15,18,45,29,3062,3289,3168,3168,867,-734,-20,0,0,0,0,100
12876,22,10,13,15,18,45,65,3077,3274,3168,3168,869,-721,-14,6,0,0,0,100
12877,22,10,13,15,18,45,85,3077,3274,3168,3168,871,-727,-18,2,0,0,0,100
12878,22,10,13,15,18,46,5,3062,3259,3168,3168,853,-721,-23,9,0,0,0,100
12879,22,10,13,15,18,46,25,3077,3274,3168,3168,855,-748,-22,3,0,0,0,100
12880,22,10,13,15,18,46,48,3077,3289,3168,3153,870,-727,-22,6,0,0,0,100
12881,22,10,13,15,18,46,85,3062,3274,3168,3168,858,-724,-18,-8,0,0,0,100
12882,22,10,13,15,18,47,5,3062,3289,3168,3153,858,-734,-18,-2,0,0,0,100
12883,22,10,13,15,18,47,25,3062,3274,3153,3153,864,-727,-9,12,0,0,0,100
12884,22,10,13,15,18,47,45,3077,3274,3168,3153,846,-738,-5,6,0,0,0,100
12885,22,10,13,15,18,47,68,3077,3289,3153,3153,875,-740,-12,9,0,0,0,100
12886,22,10,13,15,18,48,5,3062,3289,3168,3138,855,-740,-16,-3,0,0,0,100
12887,22,10,13,15,18,48,25,3077,3289,3168,3153,867,-749,-19,-5,0,0,0,100
12888,22,10,13,15,18,48,45,3077,3289,3153,3153,852,-731,-15,8,0,0,0,100
12889,22,10,13,15,18,48,65,3077,3274,3153,3138,870,-745,-13,0,0,0,0,100
12890,22,10,13,15,18,48,88,3062,3289,3153,3153,841,-737,-12,-1,0,0,0,100
12891,22,10,13,15,18,49,24,3077,3274,3153,3138,839,-763,-19,4,0,0,0,100
12892,22,10,13,15,18,49,44,3062,3274,3153,3138,851,-748,-25,2,0,0,0,100
12893,22,10,13,15,18,49,64,3047,3274,3153,3138,879,-740,-28,-3,0,0,0,100
12894,22,10,13,15,18,49,84,3077,3274,3153,3138,847,-753,-26,-7,0,0,0,100
12895,22,10,13,15,18,50,8,3062,3289,3138,3138,854,-752,-19,7,0,0,0,100
12896,22,10,13,15,18,50,44,3062,3274,3138,3138,862,-752,-14,-13,0,0,0,100
12897,22,10,13,15,18,50,64,3062,3274,3153,3138,849,-746,-6,2,0,0,0,100
12898,22,10,13,15,18,50,84,3047,3274,3153,3122,837,-756,-14,-2,0,0,0,100
12899,22,10,13,15,18,51,4,3077,3274,3153,3122,844,-753,-13,7,0,0,0,100
12900,22,10,13,15,18,51,27,3062,3274,3138,3122,856,-754,-27,-1,0,0,0,100
12901,22,10,13,15,18,51,64,3062,3289,3153,3138,867,-742,-34,-11,0,0,0,100
12902,22,10,13,15,18,51,84,3077,3289,3153,3122,855,-759,-23,3,0,0,0,100
12903,22,10,13,15,18,52,4,3062,3274,3168,3122,852,-766,-12,-3,0,0,0,100
12904,22,10,13,15,18,52,24,3062,3289,3153,3122,850,-771,-8,-6,0,0,0,100
12905,22,10,13,15,18,52,47,3077,3274,3153,3122,861,-756,-13,2,0,0,0,100
12906,22,10,13,15,18,52,84,3062,3274,3153,3122,842,-762,-22,-3,0,0,0,100
12907,22,10,13,15,18,53,4,3062,3274,3138,3122,849,-773,-27,-16,0,0,0,100
12908,22,10,13,15,18,53,24,3077,3274,3153,3122,837,-770,-27,3,0,0,0,100
12909,22,10,13,15,18,53,43,3062,3274,3138,3122,858,-763,-23,-1,0,0,0,100
12910,22,10,13,15,18,53,67,3047,3289,3138,3122,835,-753,-13,0,0,0,0,100
12911,22,10,13,15,18,54,3,3077,3289,3153,3122,837,-764,-18,-11,0,0,0,100
12912,22,10,13,15,18,54,23,3047,3274,3153,3122,848,-766,-22,2,0,0,0,100
12913,22,10,13,15,18,54,43,3062,3289,3153,3107,832,-758,-30,-2,0,0,0,100
12914,22,10,13,15,18,54,63,3062,3274,3153,3122,851,-781,-27,-1,0,0,0,100
12915,22,10,13,15,18,54,87,3062,3259,3138,3107,865,-743,-3,-8,0,0,0,100
12916,22,10,13,15,18,55,23,3062,3259,3138,3122,852,-749,2,-2,0,0,0,100
12917,22,10,13,15,18,55,43,3077,3259,3138,3122,848,-774,-5,-6,0,0,0,100
12918,22,10,13,15,18,55,63,3062,3274,3138,3122,848,-766,-15,4,0,0,0,100
12919,22,10,13,15,18,55,83,3077,3244,3138,3107,854,-766,-29,0,0,0,0,100
12920,22,10,13,15,18,56,6,3062,3274,3153,3107,835,-773,-37,1,0,0,0,100
12921,22,10,13,15,18,56,43,3047,3274,3153,3122,847,-778,-32,-6,0,0,0,100
12922,22,10,13,15,18,56,63,3062,3274,3153,3107,838,-782,-27,8,0,0,0,100
12923,22,10,13,15,18,56,83,3062,3274,3138,3107,844,-780,-14,-6,0,0,0,100
12924,22,10,13,15,18,57,3,3047,3274,3153,3107,834,-773,-18,4,0,0,0,100
12925,22,10,13,15,18,57,26,3062,3259,3153,3107,846,-760,-21,-8,0,0,0,100
12926,22,10,13,15,18,57,63,3047,3244,3153,3107,850,-757,-27,11,0,0,0,100
12927,22,10,13,15,18,57,83,3062,3259,3153,3107,869,-766,-13,-7,0,0,0,100
12928,22,10,13,15,18,58,2,3032,3244,3153,3107,848,-763,-10,5,0,0,0,100
12929,22,10,13,15,18,58,23,3047,3259,3153,3123,854,-754,-9,1,0,0,0,100
12930,22,10,13,15,18,58,46,3047,3213,3153,3107,849,-770,-25,-3,0,0,0,100
12931,22,10,13,15,18,58,82,3062,3228,3153,3107,858,-762,-32,8,0,0,0,100
12932,22,10,13,15,18,59,2,3047,3228,3153,3092,858,-739,-37,0,0,0,0,100
12933,22,10,13,15,18,59,22,3062,3228,3153,3107,827,-740,-28,-15,0,0,0,100
12934,22,10,13,15,18,59,42,3047,3228,3153,3107,858,-738,-20,-1,0,0,0,100
12935,22,10,13,15,18,59,66,3062,3228,3153,3107,854,-756,-11,-2,0,0,0,100
12936,22,10,13,15,19,0,2,3062,3228,3153,3107,848,-743,-14,1,0,0,0,100
12937,22,10,13,15,19,0,22,3047,3213,3153,3122,845,-747,-20,-4,0,0,0,100
12938,22,10,13,15,19,0,42,3062,3213,3153,3122,837,-758,-31,17,0,0,0,100
12939,22,10,13,15,19,0,62,3062,3228,3153,3122,849,-731,-28,11,0,0,0,100
12940,22,10,13,15,19,0,85,3062,3213,3168,3092,855,-745,-11,0,0,0,0,100
12941,22,10,13,15,19,1,22,3047,3228,3168,3122,842,-741,-7,-7,0,0,0,100
12942,22,10,13,15,19,1,42,3047,3213,3168,3107,840,-737,-13,-1,0,0,0,100
12943,22,10,13,15,19,1,62,3062,3213,3168,3107,833,-746,-27,0,0,0,0,100
12944,22,10,13,15,19,1,82,3062,3213,3168,3107,847,-739,-32,5,0,0,0,100
12945,22,10,13,15,19,2,5,3031,3213,3168,3107,836,-754,-27,-3,0,0,0,100
12946,22,10,13,15,19,2,41,3047,3228,3168,3107,846,-729,-20,11,0,0,0,100
12947,22,10,13,15,19,2,62,3047,3228,3153,3107,846,-742,-6,0,0,0,0,100
12948,22,10,13,15,19,2,81,3047,3213,3153,3107,836,-749,-7,-4,0,0,0,100
12949,22,10,13,15,19,3,1,3031,3213,3153,3122,831,-750,-13,-9,0,0,0,100
12950,22,10,13,15,19,3,25,3062,3213,3153,3107,836,-725,-29,-6,0,0,0,100
12951,22,10,13,15,19,3,61,3047,3213,3153,3092,828,-724,-25,-6,0,0,0,100
12952,22,10,13,15,19,3,81,3031,3213,3153,3107,823,-698,-17,3,0,0,0,100
12953,22,10,13,15,19,4,1,3047,3198,3153,3092,813,-686,-7,-10,0,0,0,100
12954,22,10,13,15,19,4,21,3047,3213,3153,3107,816,-693,-12,0,0,0,0,100
12955,22,10,13,15,19,4,44,3047,3198,3153,3092,778,-676,-21,4,0,0,0,100
12956,22,10,13,15,19,4,81,3047,3213,3153,3122,779,-674,-27,-4,0,0,0,100
12957,22,10,13,15,19,5,1,3047,3198,3153,3107,774,-664,-24,4,0,0,0,100
12958,22,10,13,15,19,5,21,3047,3198,3153,3107,785,-661,-24,-5,0,0,0,100
12959,22,10,13,15,19,5,41,3047,3198,3153,3092,767,-650,-11,2,0,0,0,100
12960,22,10,13,15,19,5,64,3062,3213,3153,3107,753,-648,-14,3,0,0,0,100
12961,22,10,13,15,19,6,1,3047,3213,3153,3092,748,-633,-20,0,0,0,0,100
12962,22,10,13,15,19,6,21,3047,3213,3138,3107,727,-630,-28,-4,0,0,0,100
12963,22,10,13,15,19,6,41,3031,3198,3153,3107,721,-620,-26,-5,0,0,0,100
12964,22,10,13,15,19,6,61,3062,3198,3153,3107,725,-621,-24,3,0,0,0,100
12965,22,10,13,15,19,6,84,3047,3213,3138,3092,717,-606,-8,6,0,0,0,100
12966,22,10,13,15,19,7,21,3062,3213,3153,3107,707,-608,-9,11,0,0,0,100
12967,22,10,13,15,19,7,40,3047,3213,3138,3107,695,-600,-19,8,0,0,0,100
12968,22,10,13,15,19,7,60,3047,3198,3153,3092,686,-593,-21,0,0,0,0,100
12969,22,10,13,15,19,7,80,3062,3198,3153,3107,676,-579,-26,4,0,0,0,100
12970,22,10,13,15,19,8,4,3031,3213,3153,3092,679,-583,-14,1,0,0,0,100
12971,22,10,13,15,19,8,40,3047,3213,3168,3107,675,-579,-8,0,0,0,0,100
12972,22,10,13,15,19,8,60,3031,3213,3153,3092,672,-563,-8,2,0,0,0,100
12973,22,10,13,15,19,8,80,3062,3198,3168,3107,669,-572,-10,0,0,0,0,100
12974,22,10,13,15,19,9,0,3047,3198,3153,3092,651,-549,-10,6,0,0,0,100
12975,22,10,13,15,19,9,24,3062,3213,3168,3107,644,-541,-18,8,0,0,0,100
12976,22,10,13,15,19,9,60,3047,3198,3153,3092,637,-541,-21,2,0,0,0,100
12977,22,10,13,15,19,9,80,3062,3213,3153,3107,632,-548,-21,2,0,0,0,100
12978,22,10,13,15,19,10,0,3047,3198,3168,3092,622,-545,-21,0,0,0,0,100
12979,22,10,13,15,19,10,20,3047,3183,3168,3092,624,-545,-24,3,0,0,0,100
12980,22,10,13,15,19,10,43,3062,3213,3168,3092,617,-509,-14,6,0,0,0,100
12981,22,10,13,15,19,10,80,3047,3198,3153,3092,613,-505,4,-2,0,0,0,100
12982,22,10,13,15,19,11,0,3062,3213,3153,3092,615,-498,17,-3,0,0,0,100
12983,22,10,13,15,19,11,19,3047,3183,3138,3107,609,-497,16,-15,0,0,0,100
12984,22,10,13,15,19,11,40,3062,3198,3138,3107,607,-497,8,5,0,0,0,100
12985,22,10,13,15,19,11,63,3062,3198,3138,3107,597,-482,-22,1,0,0,0,100
12986,22,10,13,15,19,12,0,3047,3183,3138,3107,580,-505,-27,-2,0,0,0,100
12987,22,10,13,15,19,12,20,3062,3198,3153,3107,570,-496,-26,18,0,0,0,100
12988,22,10,13,15,19,12,39,3047,3183,3138,3092,565,-491,-20,0,0,0,0,100
12989,22,10,13,15,19,12,59,3047,3213,3168,3092,566,-483,-17,-2,0,0,0,100
12990,22,10,13,15,19,12,83,3031,3183,3153,3092,570,-473,-11,6,0,0,0,100
12991,22,10,13,15,19,13,19,3062,3198,3168,3107,563,-466,-11,0,0,0,0,100
12992,22,10,13,15,19,13,39,3047,3198,3168,3077,555,-464,-5,-5,0,0,0,100
12993,22,10,13,15,19,13,59,3062,3198,3168,3107,557,-465,-2,3,0,0,0,100
12994,22,10,13,15,19,13,79,3047,3183,3153,3107,547,-464,-3,-4,0,0,0,100
12995,22,10,13,15,19,14,2,3062,3198,3153,3092,533,-464,-23,0,0,0,0,100
12996,22,10,13,15,19,14,39,3031,3198,3153,3092,522,-459,-27,0,0,0,0,100
12997,22,10,13,15,19,14,59,3047,3213,3153,3077,521,-448,-26,1,0,0,0,100
12998,22,10,13,15,19,14,79,3047,3198,3168,3092,521,-449,-16,1,0,0,0,100
12999,22,10,13,15,19,14,99,3047,3213,3153,3092,529,-440,0,1,0,0,0,100
13000,22,10,13,15,19,15,22,3047,3198,3153,3077,520,-430,6,3,0,0,0,100
13001,22,10,13,15,19,15,59,3047,3183,3153,3092,512,-426,0,0,0,0,0,100
13002,22,10,13,15,19,15,78,3047,3198,3153,3092,499,-425,-14,3,0,0,0,100
13003,22,10,13,15,19,15,98,3047,3183,3153,3107,508,-422,-15,4,0,0,0,100
13004,22,10,13,15,19,16,18,3047,3198,3153,3107,494,-421,-18,0,0,0,0,100
13005,22,10,13,15,19,16,42,3046,3198,3152,3092,490,-420,-10,5,0,0,0,100
13006,22,10,13,15,19,16,79,3046,3198,3168,3092,494,-421,-8,0,0,0,0,100
13007,22,10,13,15,19,16,98,3031,3183,3168,3077,485,-415,-12,3,0,0,0,100
13008,22,10,13,15,19,17,18,3031,3198,3168,3107,489,-412,-12,2,0,0,0,100
13009,22,10,13,15,19,17,38,3031,3198,3168,3092,485,-405,-7,-4,0,0,0,100
13010,22,10,13,15,19,17,62,3047,3198,3168,3107,490,-404,3,-11,0,0,0,100
13011,22,10,13,15,19,17,98,3031,3183,3168,3092,485,-402,0,-5,0,0,0,100
13012,22,10,13,15,19,18,18,3031,3183,3168,3107,477,-390,-9,6,0,0,0,100
13013,22,10,13,15,19,18,38,3047,3183,3183,3092,467,-399,-11,-4,0,0,0,100
13014,22,10,13,15,19,18,58,3016,3183,3168,3092,466,-379,-13,2,0,0,0,100
13015,22,10,13,15,19,18,81,3016,3198,3168,3092,457,-379,-11,3,0,0,0,100
13016,22,10,13,15,19,19,18,3016,3198,3153,3107,454,-385,-9,-1,0,0,0,100
13017,22,10,13,15,19,19,38,3016,3198,3153,3092,455,-385,-5,-4,0,0,0,100
13018,22,10,13,15,19,19,58,3001,3198,3168,3092,446,-388,-11,2,0,0,0,100
13019,22,10,13,15,19,19,78,3001,3198,3168,3092,452,-379,-11,-3,0,0,0,100
13020,22,10,13,15,19,20,1,3016,3198,3168,3092,450,-367,-8,1,0,0,0,100
13021,22,10,13,15,19,20,38,3001,3198,3168,3092,442,-366,-8,-3,0,0,0,100
13022,22,10,13,15,19,20,58,3001,3198,3168,3092,443,-359,-2,0,0,0,0,100
13023,22,10,13,15,19,20,78,2986,3213,3152,3107,439,-364,0,4,0,0,0,100
13024,22,10,13,15,19,20,97,3001,3198,3152,3092,435,-374,-6,2,0,0,0,100
13025,22,10,13,15,19,21,21,3016,3198,3153,3092,432,-353,-17,-3,0,0,0,100
13026,22,10,13,15,19,21,57,3001,3198,3138,3092,419,-354,-17,-4,0,0,0,100
13027,22,10,13,15,19,21,77,3001,3198,3153,3107,418,-347,-11,3,0,0,0,100
13028,22,10,13,15,19,21,97,3001,3198,3168,3092,408,-358,-5,7,0,0,0,100
13029,22,10,13,15,19,22,17,3031,3198,3153,3107,421,-347,-2,2,0,0,0,100
13030,22,10,13,15,19,22,40,3016,3198,3168,3092,420,-351,-6,-7,0,0,0,100
13031,22,10,13,15,19,22,58,3016,3198,3152,3092,420,-344,-8,-3,0,0,0,100
13032,22,10,13,15,19,22,77,3001,3183,3152,3107,419,-338,-9,-2,0,0,0,100
13033,22,10,13,15,19,22,97,3001,3198,3168,3092,404,-335,-8,0,0,0,0,100
13034,22,10,13,15,19,23,17,3016,3198,3168,3107,410,-332,-3,1,0,0,0,100
13035,22,10,13,15,19,23,37,3001,3183,3168,3092,398,-340,0,-3,0,0,0,100
13036,22,10,13,15,19,23,60,2986,3198,3152,3092,405,-330,-9,3,0,0,0,100
13037,22,10,13,15,19,23,97,3016,3183,3152,3107,387,-337,-16,-3,0,0,0,100
13038,22,10,13,15,19,24,17,3001,3183,3168,3107,399,-317,-17,0,0,0,0,100
13039,22,10,13,15,19,24,37,3001,3198,3152,3092,384,-331,-10,-5,0,0,0,100
13040,22,10,13,15,19,24,57,3001,3183,3152,3092,382,-320,-4,0,0,0,0,100
13041,22,10,13,15,19,24,80,3001,3183,3153,3107,379,-315,7,1,0,0,0,100
13042,22,10,13,15,19,25,16,3001,3183,3153,3092,385,-311,4,-2,0,0,0,100
13043,22,10,13,15,19,25,37,3031,3183,3153,3107,403,-304,-3,-2,0,0,0,100
13044,22,10,13,15,19,25,56,3001,3168,3153,3107,380,-306,-2,2,0,0,0,100
13045,22,10,13,15,19,25,76,3062,3183,3153,3107,377,-308,-2,-4,0,0,0,100
13046,22,10,13,15,19,26,0,3001,3183,3153,3092,382,-311,-7,6,0,0,0,100
13047,22,10,13,15,19,26,37,3031,3183,3153,3107,366,-314,-14,0,0,0,0,100
13048,22,10,13,15,19,26,56,3047,3183,3153,3107,360,-316,-15,9,0,0,0,100
13049,22,10,13,15,19,26,76,3047,3183,3153,3092,358,-314,-24,-3,0,0,0,100
13050,22,10,13,15,19,26,96,3031,3198,3153,3092,359,-307,-29,0,0,0,0,100
13051,22,10,13,15,19,27,20,3031,3183,3152,3077,343,-303,-18,-2,0,0,0,100
13052,22,10,13,15,19,27,56,3031,3198,3168,3092,356,-302,-8,4,0,0,0,100
13053,22,10,13,15,19,27,76,3016,3183,3168,3092,373,-302,0,0,0,0,0,100
13054,22,10,13,15,19,27,96,3031,3183,3168,3092,370,-306,3,1,0,0,0,100
13055,22,10,13,15,19,28,16,3031,3198,3152,3092,379,-303,4,0,0,0,0,100
13056,22,10,13,15,19,28,39,3031,3183,3153,3092,388,-314,3,1,0,0,0,100
13057,22,10,13,15,19,28,76,3047,3183,3153,3092,385,-320,2,3,0,0,0,100
13058,22,10,13,15,19,28,96,3031,3183,3168,3107,396,-316,-3,-1,0,0,0,100
13059,22,10,13,15,19,29,16,3031,3183,3153,3092,384,-320,-10,0,0,0,0,100
13060,22,10,13,15,19,29,36,3047,3198,3168,3092,374,-326,-20,-2,0,0,0,100
13061,22,10,13,15,19,29,59,3001,3183,3153,3092,376,-330,-19,-4,0,0,0,100
13062,22,10,13,15,19,29,96,3047,3183,3168,3092,382,-327,-16,1,0,0,0,100
13063,22,10,13,15,19,30,16,3031,3198,3168,3077,410,-326,-5,3,0,0,0,100
13064,22,10,13,15,19,30,35,3047,3183,3153,3092,388,-329,2,1,0,0,0,100
13065,22,10,13,15,19,30,55,3062,3198,3153,3107,410,-322,6,-3,0,0,0,100
13066,22,10,13,15,19,30,79,3046,3168,3152,3092,406,-341,-1,-4,0,0,0,100
13067,22,10,13,15,19,31,16,3046,3183,3152,3092,409,-336,-8,-2,0,0,0,100
13068,22,10,13,15,19,31,35,3046,3183,3152,3092,410,-344,-10,3,0,0,0,100
13069,22,10,13,15,19,31,55,3031,3198,3152,3092,411,-340,-14,-4,0,0,0,100
13070,22,10,13,15,19,31,75,3046,3183,3168,3092,400,-354,-19,-2,0,0,0,100
13071,22,10,13,15,19,31,98,3046,3198,3168,3092,399,-356,-18,-3,0,0,0,100
13072,22,10,13,15,19,32,35,3016,3183,3168,3092,416,-349,-10,0,0,0,0,100
13073,22,10,13,15,19,32,55,3031,3198,3168,3092,417,-356,-6,-2,0,0,0,100
13074,22,10,13,15,19,32,75,3031,3198,3152,3092,415,-354,3,0,0,0,0,100
13075,22,10,13,15,19,32,95,3046,3183,3152,3092,434,-355,-3,7,0,0,0,100
13076,22,10,13,15,19,33,18,3016,3183,3153,3092,423,-354,-6,-6,0,0,0,100
13077,22,10,13,15,19,33,35,3016,3183,3153,3092,443,-350,-3,2,0,0,0,100
13078,22,10,13,15,19,33,55,3031,3183,3168,3092,420,-359,-7,-4,0,0,0,100
13079,22,10,13,15,19,33,75,3031,3198,3153,3092,449,-354,-2,8,0,0,0,100
13080,22,10,13,15,19,33,95,3016,3183,3153,3092,460,-376,0,26,0,0,0,100
13081,22,10,13,15,19,34,15,3016,3198,3168,3092,414,-360,-20,-19,0,0,0,100
13082,22,10,13,15,19,34,38,3061,3183,3152,3077,435,-368,-17,-8,0,0,0,100
13083,22,10,13,15,19,34,75,3061,3183,3152,3092,432,-371,-13,-4,0,0,0,100
13084,22,10,13,15,19,34,94,3046,3183,3168,3092,447,-376,-7,-7,0,0,0,100
13085,22,10,13,15,19,35,14,3046,3183,3152,3077,453,-387,-2,-3,0,0,0,100
13086,22,10,13,15,19,35,34,3046,3183,3152,3092,463,-385,-4,0,0,0,0,100
13087,22,10,13,15,19,35,58,3046,3198,3152,3092,478,-404,-8,1,0,0,0,100
13088,22,10,13,15,19,35,94,3046,3183,3168,3092,505,-409,-13,-2,0,0,0,100
13089,22,10,13,15,19,36,14,3046,3183,3152,3092,500,-423,-10,7,0,0,0,100
13090,22,10,13,15,19,36,34,3046,3183,3152,3092,508,-434,-9,-3,0,0,0,100
13091,22,10,13,15,19,36,54,3046,3183,3168,3092,516,-445,-5,0,0,0,0,100
13092,22,10,13,15,19,36,77,3016,3183,3168,3092,537,-456,-14,5,0,0,0,100
13093,22,10,13,15,19,37,14,3031,3183,3168,3092,538,-463,-15,-8,0,0,0,100
13094,22,10,13,15,19,37,34,3016,3198,3152,3092,544,-474,-16,5,0,0,0,100
13095,22,10,13,15,19,37,54,3001,3183,3152,3092,558,-494,-12,3,0,0,0,100
13096,22,10,13,15,19,37,74,3031,3183,3168,3077,572,-500,-9,1,0,0,0,100
13097,22,10,13,15,19,37,97,3016,3183,3152,3077,604,-522,-8,-8,0,0,0,100
13098,22,10,13,15,19,38,34,3031,3183,3168,3092,607,-530,-10,2,0,0,0,100
13099,22,10,13,15,19,38,54,3031,3183,3152,3077,616,-544,-7,1,0,0,0,100
13100,22,10,13,15,19,38,74,3031,3183,3168,3077,625,-548,-5,-1,0,0,0,100
13101,22,10,13,15,19,38,94,3046,3183,3152,3077,639,-557,-11,2,0,0,0,100
13102,22,10,13,15,19,39,17,3046,3183,3168,3077,650,-584,-17,0,0,0,0,100
13103,22,10,13,15,19,39,54,3046,3168,3168,3092,670,-597,-22,0,0,0,0,100
13104,22,10,13,15,19,39,74,3031,3168,3168,3077,666,-600,-19,2,0,0,0,100
13105,22,10,13,15,19,39,94,3046,3168,3168,3077,673,-605,-15,2,0,0,0,100
13106,22,10,13,15,19,40,13,3046,3183,3183,3077,689,-622,-9,-8,0,0,0,100
13107,22,10,13,15,19,40,37,3046,3198,3168,3077,706,-624,-17,-3,0,0,0,100
13108,22,10,13,15,19,40,73,3031,3183,3198,3077,720,-643,-18,3,0,0,0,100
13109,22,10,13,15,19,40,93,3046,3168,3198,3077,738,-652,-11,14,0,0,0,100
13110,22,10,13,15,19,41,13,3031,3183,3183,3077,731,-646,-10,3,0,0,0,100
